---	hit	hit	;shan   2/20/93
193	hit	tanker hit by_ rocket grenade	
193	hit	hit back shelling positions	
110	hit	relationship with TARGET hit rocky	;oy 05 jan 2007
1384	hit	threat to_ hit installation	;ab 31 dec 2005
190:190	hit	were_hit heavy_fighting	;tb 23 jan 2007
163	hit	TARGET economy hit by_ SOURCE sanctions	;sls 25 sep 2007
---	hit	year after missiles hit	;shan 1/7/94
193	hit	scored hit with_ rocket	
195	hit	air force hit missile	
111	hit	hit out at TARGET aggression	;jap 20 jan 2003
193	hit	TARGET on_ patrol { was | been | were } hit bullet SOURCE	;sms 14 sep 2007
194	hit	hit back fir missile	
160	hit	TARGET hit by resignations	;oy 16 mar 2006
194	hit	hit with artillery	;mdc 28 nov 2006
195	hit	TARGET hit by_ SOURCE air_strike	;sls 27 nov 2007
195	hit	hit in_ air_ strike	;sms 19 dec 2007
193	hit	TARGET were_hit gunfire	;tb 27 mar 2007
164:164	hit	talks hit impasse	;ns 04 dec 2001
111	hit	hit out_ at_ claim	;oy 25 jul 2003
190	hit	hit during raid	;tb 19 jan 2007
193	hit	hit TARGET with mortar	;ab 30 nov 2005
150	hit	hit mock target	;oy 14 mar 2006
195	hit	air_strike hit	;oy 10 jul 2007
193	hit	hit by_ grenade	
###	hit	stocks hit hard	;sls 04 oct 2007
195	hit	said SOURCE plane hit	;jon 2/22/96
193	hit	TARGET { was | were | been } hit by_ bullet SOURCE	;sms 14 sep 2007
194	hit	TARGET hit by_ tank SOURCE	;jon 2/21/96
111	hit	hit_out_at	;ab 31 dec 2005
194	hit	rocket hit	;tb 20 feb 2007
195	hit	{ warplane | plane } hit	
194	hit	{ missle | rocket } hit	
111	hit	hit back at	;bnl 06 may 2003
111	hit	hit out at	;mdc 01 dec 2007
---	hold	hold	;hux 10/10/97
036	hold	will_ hold meet of_	;spk 29 may 2008
---	hold	will hold session	;spk 01 nov 2007
036:036	hold	will_ hold talk with_	;spk 11 apr 2008
---	hold	hold session	;spk 01 nov 2007
046:046	hold	and TARGET hold meeting in_ friendly atmosphere	;elh 23 may 2008
035	hold	ENTITYSKIP hold achievement under_	;spk 01 may 2008
046:046	hold	was_hold talks with_ TARGET end hostilities	;tb 26 mar 2007
---	hold	hold meeting following bomb in ENTITYSKIP	;ab 10 jul 2003
173	hold	hold TARGET in_ connection with_	;sls 05 oct 2007
017:017	hold	hold news conference with	;mdc 01 dec 2007
192	hold	forces hold position in_	;mdc 28 nov 2006
0341	hold	will hold elections SOURCE said	;oy 11 mar 2006
026	hold	should hold conference	;oy 25 jul 2003
0331	hold	hold tender to_ provide	;ab 31 dec 2005
036	hold	will hold talks in_ ENTITYSKIP with	;oy 11 mar 2006
031:031	hold	hold talks on_ contract	;oy 27 aug 2006
062:062	hold	hold joint manoeuvers	
112	hold	will hold TARGET responsible	;oy 25 jul 2003
0312:0312	hold	BOTHST { will | are_to_ } hold joint manoeuvres	;sls 27 sep 2007
041:041	hold	hold telephone with_	;lrp 29 sep 2005
062:062	hold	BOTHST hold joint exercises	
062:062	hold	hold joint exercises	
080	hold	hold back air_strike	
173	hold	hold +_in_connection	;bert 12/28/97
042:043	hold	was_ in_ TARGET to_ hold talk	;sls 17 sep 2007
046:046	hold	hold dialogue with_	;mj 18 jan 2006
040	hold	hold consultations	
141	hold	hold demonstration	
036:036	hold	may hold talks with_	
164	hold	hold up_ discussion	;bnl 6/9/01
046:046	hold	was hold talks with_	;ns 13 jan 2002
046:046	hold	hold talks on_ ENTITYSKIP with	;oy 08 mar 2006
046:046	hold	hold talks in_ ENTITYSKIP with	;ab 31 dec 2005
087	hold	hold off_ advance	;tap 14 mar 2007
112	hold	hold TARGET responsible	
112	hold	hold responsible	;oy 25 jul 2003
040	hold	hold round_table	
036:036	hold	BOTHST will hold meeting	;oy 14 mar 2006
062:062	hold	hold war games in	;ss 27 jun 2007
040	hold	hold conference	
151	hold	hold manoeuvers	
141	hold	hold rallies in_	;ns 13 jan 2002
046:046	hold	hold talks with_	;bnl 08 may 2003
036:036	hold	BOTHST to_ hold meeting	;oy 14 mar 2006
181	hold	hold TARGET hostage in_ SOURCE	;sls 17 mar 2008
046:046	hold	hold talk in_ TARGET on_ ENTITYSKIP	;sls 19 mar 2008
036:036	hold	will hold talks	;oy 25 jul 2003
036:036	hold	BOTHST will hold talks	;ab 31 dec 2005
044:044	hold	BOTHST hold summit in_^	;ab 31 dec 2005
110	hold	object to_ hold	;hux 1/8/98
036:036	hold	BOTHST will hold talks	;sls 13 sep 2007
046:046	hold	hold talks with	;sls 05 mar 2008
036:036	hold	BOTHST may hold talks	;tony  4/29/91
164	hold	hold_up talks	;bnl 6/25/01
141	hold	hold sit-in in_	;ab 31 dec 2005
141	hold	hold protest	
141	hold	hold rallies	
046:046	hold	hold meeting	
040:040	hold	hold session	;hux 3/21/98
141	hold	hold a_rally	
173	hold	hold TARGET for_ day	;hux 2/22/98
181	hold	hold hostage	;ns 28 feb 2002
173	hold	hold TARGET rioting	;ab 31 dec 2005
173	hold	hold custody	;ab 31 dec 2005
040:040	hold	hold summit	
040:040	hold	BOTHST hold summit	;hux 12/10/95
143	hold	hold strike	
1311	hold	hold up_ aid	;oy 10 jul 2007
141	hold	hold rally	;jap 4/26/01
141	hold	hold march	
017	hold	hold vigil	
046:046	hold	BOTHST hold talks	
046:046	hold	hold talks	
0831	hold	hold polls	
0871	hold	hold fire	;hux 3/13/98
051	honor	honor	;ns 28 feb 2002
128	honor	fail to_ honor	;ab 31 dec 2005
051	honoured	honoured	;hux 1/6/98
017	honoured	honoured with museum	;sls 25 mar 2008
017	honoured	TARGET will_be honoured by SOURCE	;ab 31 dec 2005
017	honoured	honoured war_dead	;ns 04 feb 2002
---	hop	hop	;oy 08 mar 2006
030	hop	hop approve declaration	;spk 05 nov 2007
013	hop	said hop summit would bring peace	
012	hop	hop secure release of SOURCE by_ TARGET slim	;tb 02 oct 2006
0254	hop	hop TARGET sanctions against ENTITYSKIP lifted	;sls 26 sep 2007
026	hop	hop for_ negotiations with_	;ns 22 jan 2002
0243	hop	hop TARGET grant political rights	;sls 02 oct 2007
013	hop	said hop would bring peace	; pas 98.3.9
013	hop	said hop for_ improvement	
0233	hop	refugees hop entry into_	;oy 03 mar 2006
013	hop	hop civilian not target	
013	hop	hop talks could resume	
013	hop	hop for_ breakthrough	;ab 31 dec 2005
013	hop	hop will help topple	
0311	hop	hop free trade with_	;sls 03 oct 2007
013	hop	sees hop for_ peace	;ab 31 dec 2005
014	hop	hop strike not need	;oy 10 jul 2007
012	hop	limited hop for_	;ab 10 jul 2003
0256	hop	hop TARGET halt assault	;tb 26 mar 2007
0212	hop	hop provid troop	
---	hop	little-known hop	
012	hop	instead_of_hop	;adg 25 jun 2003
013	hop	hop clinch deal	;lrp 29 sep 2005
036	hop	hop begin talks	;oy 09 oct 2006
1041	hop	hop downfall of	;ss 27 jun 2007
030	hop	hop agreement	;mdc 21 aug 2006
012	hop	hop dampened	;ab 31 dec 2005
026	hop	hop to_ visit	;ab 31 dec 2005
012	hop	little_hop	;tb 05 may 2006
030	hop	hop to_join	;oy 25 jul 2003
020	hop	hop { would | will } agree	;oy 15 jul 2007
026	hop	hop { would | will } meet	;ab 31 dec 2005
013	hop	said hop	;jon 5/7/95
012	hop	hop dim	;oy 24 jul 2003
013	hop	hop { give | restore | diplomacy | approve | aid }	;hux 1/8/98
012	hop	hop { chip_away | fade | said fading }	;hux 1/8/98
012	hop	{ losing | little | dash } hop	
043:042	host	host	;jw   11/14/91
036:036	host	will host	;ms 14 feb 2008
036	host	will_ host meet of_	;spk 16 apr 2008
043	host	host dinner ENTITYSKIP	;elh 23 may 2008
0332	host	will host conference to_ help TARGET army	;ab 30 nov 2005
125	host	boycott event with_ host	;sls 25 sep 2007
039	host	will host talks between	;bnl 07 dec 2001
053	host	host conference help	;ab 31 dec 2005
062:062	host	host joint exercise	;oy 10 jul 2007
036:036	host	is_to_host meeting	;oy 24 jul 2003
036:036	host	host summit in_ ENTITYSKIP with	;ab 31 dec 2005
043:042	host	host to_ meeting	;ab 31 dec 2005
043:042	host	host TARGET for_ summit	;mj 24 oct 2006
---	host	host country	
043:042	host	host by_	;mj 23 oct 2006
---	huddle	huddle	;bk 30 jun 2007
046:046	huddle	huddle with	;bk 30 jun 2007
---	hung	hung	;jw   12/4/91
1822	hung	hung by_ thumbs	
142	hunger-strik	hunger-strik	;oy 09 mar 2006
142	hunger-strik	hunger-strik over TARGET claimed SOURCE	;oy 16 mar 2006
---	hunt	hunt	;shan   8/12/93
173	hunt	hunt escaped prisoners	;bert 11/22/97
090	hunt	investigator hunt for_	;sls 07 oct 2007
060	hunt	hunt gunmen who attack	;ab 31 dec 2005
175	hunt	police hunt TARGET crackdown	;sls 10 oct 2007
170	hunt	hunt suspect links to_	;sls 10 oct 2007
090	hunt	hunt for_ information	;sls 19 mar 2008
---	hunt	hunt down fail	;oy 05 mar 2006
170	hunt	hunt inside	;oy 11 mar 2006
173	hunt	hunt down	;bert 11/22/97
173	hunt	hunt for_	
---	hurl	hurl	;jw   11/14/91
111	hurl	hurl accusation	
180	hurl	hurl firebomb	;oy 08 mar 2006
128	hurl	hurl defiance	;jon 2/22/96
193	hurl	grenade hurl	; pas 98.2.26
193	hurl	hurl grenade	;ab 31 dec 2005
183	hurl	hurl bomb at_	;oy 17 mar 2006
111	hurl	hurl insult	
182	hurl	hurl stones	;oy 25 jul 2003
---	hurt	hurt	;lrp 17 jun 2003
194	hurt	TARGET hurt when SOURCE bombarded	;ns 7/2/01
190	hurt	TARGET were hurt when SOURCE fired	;jap 11 oct 2002
190	hurt	TARGET hurt when hit by_ SOURCE	;ab 08 jul 2003
190	hurt	TARGET was hurt SOURCE	;bnl 6/22/01
---	identif	identif	;ab 31 dec 2005
181	identif	TARGET identif behind kidnapping SOURCE	;ab 31 dec 2005
181	identif	TARGET identif SOURCE held hostage	;ab 31 dec 2005
---	ignor	ignor	;spk 14 nov 2007
160	ignor	ignor decision by	;spk 14 nov 2007
122	ignor	ignor appeal to_ combat	;spk 15 apr 2008
---	immigrat	immigrat	
075	immigrat	TARGET immigrat to_ SOURCE	;ab 31 dec 2005
---	impair	impair	;shan   8/17/93
---	implement	implement	;shan   8/30/93
124	implement	no_ intention to_ implement TARGET plan	;oy 11 mar 2006
030	implement	implement agreement	;oy 25 jul 2003
112	implicate	implicate	;ns 6/26/01
112	implicate	TARGET has_been implicate SOURCE	;ns 6/26/01
112	implicate	TARGET is_ implicate SOURCE	;oy 24 jul 2003
020	implore	implore	;uwe 8/25/97
---	import	import	;ab 31 dec 2005
061	import	import from_	;spk 31 mar 2008
150:150	import	BOTHST import weapon	;ab 31 dec 2005
---	impos	impos	
012	impos	efforts to_ impos could be set back	
1244	impos	sanctions impos_on_+ retain SOURCE	;sls 23 sep 2007
1724	impos	impos state_of_emergency	;ab 31 dec 2005
1244	impos	sanctions impos on_ TARGET remain SOURCE	;sls 25 sep 2007
1244	impos	retain sanctions impos on_+	;sls 25 sep 2007
1721	impos	impos restrictions hol sit	;sls 15 mar 2008
1721	impos	impos press_restriction	
143	impos	impos blockade on_ goods	;ns 08 jan 2002
190	impos	blackout impos by_ force	
116	impos	sentence impos by court	;sls 13 jul 2007
163	impos	impos sanctions on_	;sls 05 mar 2008
160	impos	impos visa require	;ab 31 dec 2005
160	impos	impos ban_ travel	;mj 24 oct 2006
100	impos	impos regulation	;hux 3/7/98
1724	impos	impos martial law	;sls 05 mar 2008
100	impos	impos condition	
163	impos	sanctions impos	;lrp 01 sep 2005
160	impos	will impos visa	;ab 31 dec 2005
172	impos	impos closure	;tb 30 jan 2007
1723	impos	impos curfew	
###	impos	impos taxes	;pas 98.3.12
172	impos	impos_fine	;jw 9/29/91
---	imprison	imprison	;oy 18 mar 2006
173	imprison	TARGET leaders imprison in_ SOURCE	;sls 20 nov 2007
173	imprison	TARGET { have | has } been imprison	;ab 31 dec 2005
173	imprison	TARGET { are | is | was | were } imprison { in_ | by } SOURCE	;oy 06 mar 2006
173	imprison	imprison	;oy 18 mar 2006
---	improv	improv	
080	improv	condition of_ TARGET detention improv	;ms 23 dec 2007
010	improv	resolv SOURCE conflict key to_ improv relation	;ms 13 jan 2008
030	improv	willing improv relations if_	
050:050	improv	improv relations between BOTHST	;hux 1/7/98
110:110	improv	BOTHST unlikely improv relation	;sls 17 sep 2007
150	improv	improv fortif border with	;sls 26 sep 2007
030	improv	hope improv relations	
030	improv	improv relations if_	
050	improv	improv relations	;oy 24 jul 2003
050	improv	relations improv	;jw 9/16/91
014	improv	plan to_ improv	
050	improv	improv ties	;jap 8/30/01
---	inaugurat	inaugurat	;bk 02 jul 2007
060	inaugurat	BOTHST inaugurat project to_	;spk 17 mar 2008
0311:0311	inaugurat	will inaugurat gas_pipeline	;bk 02 jul 2007
061	inaugurat	inaugurat trains from ENTITYSKIP to_	;bk 09 jul 2007
061	inaugurat	inaugurat gas_pipeline	;bk 02 jul 2007
---	incensed	incensed	;ss 25 jun 2007
110	incensed	incensed at tax	;ss 25 jun 2007
---	increas	increas	;shan   8/11/93
154	increas	increas military strength in_	;ab 31 dec 2005
154	increas	increas military_pressure	
031	increas	are to_ increas power export	;bk 30 jun 2007
138	increas	said would increas attacks	
154	increas	increas military activity	
152	increas	increas security around	;ab 31 dec 2005
074	increas	increas peacekeeper	;tap 18 apr 2007
154	increas	increas military { activity | presence }	
138	increas	would increas attack	;ab 31 dec 2005
154	increas	increas troops in_	;oy 24 jul 2003
073	increas	increas food aid	;sls 18 nov 2007
071	increas	increas TARGET budget	;hux 1/5/98
070	increas	increas aid	;ab 31 dec 2005
---	indicat	indicat	;shan   8/12/93
036	indicat	indicat willingness for_ talks	;oy 25 jul 2003
0311	indicat	indicat ready to_ resume sales	;shan   11/22/93
072	indicat	indicat SOURCE shipped weapons to_	
0842	indicat	indicat would handover base	;oy 24 jul 2003
036	indicat	indicat time_ for_ dialogue	;ab 31 dec 2005
084	indicat	indicat would handover	;oy 24 jul 2003
010	indicat	indicat not_ respond	;mj 31 oct 2006
173	indict	indict	;hux 2/19/96
173	indict	indict TARGET on_ charges of_	;sls 17 mar 2008
173	indict	TARGET was indict on_ charge	;hux 2/19/96
173	indict	TARGET was indict for crimes	;ab 30 nov 2005
173	indict	indict of_ being_ in_	;sms 19 dec 2007
110	indict	irritat at_ TARGET indict	;oy 24 jul 2003
173	indict	TARGET indict by_ SOURCE	;oy 25 jul 2003
173	indict	TARGET indict in_ SOURCE	;sls 11 oct 2007
---	infiltrat	infiltrat	;shan   8/12/93
112	infiltrat	said TARGET made attempt to_ infiltrat	
180	infiltrat	armed infiltrat TARGET from BOTHST	;adg 24 jun 2003
180	infiltrat	BOTHST armed infiltrat	;adg 24 jun 2003
---	influenc	influenc	;shan   8/17/93
080	influenc	influenc TARGET bolster by_	;spk 01 apr 2008
051	influenc	said is_ positive influenc	
---	inform	inform	;shan   7/21/93
030	inform	inform want to_ establish relations	;ab 31 dec 2005
021	inform	offer reward for_ inform	;ab 31 dec 2005
0356	inform	inform TARGET that SOURCE will pullout	;sms 30 nov 2007
070	inform	TARGET inform were airlifted SOURCE	
---	inform	no_ one inform	
128	inform	did not inform	;oy 11 mar 2006
---	initial	initial	;ab 30 nov 2005
0311:0311	initial	BOTHST initial promote investment	;sls 19 sep 2007
057	initial	BOTHST initial deal	;ab 30 nov 2005
---	initiat	initiat	;oy 10 jul 2007
040	initiat	likely to_ initiat dialogue with	;elh 27 may 2008
195	initiat	initiat air_strike	;oy 10 jul 2007
170	initiat	initiat crackdown	;sls 13 mar 2008
---	injur	injur	;oy 09 mar 2006
193	injur	was injur in_ SOURCE	;spk 14 mar 2008
1831	injur	ENTITYSKIP injur when a_ bomb exploded at_ an_ TARGET rally	;elh 27 may 2008
190	injur	injur in_ clash between_ BOTHST	;spk 20 may 2008
175:145	injur	TARGET were injur in_ clashes demonstration SOURCE	;oy 15 mar 2006
175	injur	people were injur in_ riot in_ SOURCE where	;oy 07 mar 2006
145:175	injur	people were injur when protesters	;oy 09 mar 2006
---	injur	slightly injur in_ car accident	;ab 31 dec 2005
175:145	injur	BOTHST were injur in_ demonstration	;oy 15 mar 2006
193	injur	injur when gunmen opened fire	;elh 09 apr 2008
195	injur	TARGET were_injur in_ SOURCE air_strike	;tb 29 jan 2007
182	injur	TARGET was_seriously_injur near SOURCE	;bnl 7/16/01
###	injur	injur in_ vehicle accident	;sls 08 oct 2007
193	injur	TARGET were_injur in_shooting SOURCE	;jap 4/28/01
193	injur	TARGET injur in_ firefight with SOURCE	;ab 30 nov 2005
190	injur	attack against TARGET in_ SOURCE injur	;oy 08 mar 2006
145:175	injur	injur as protest clashed	;oy 09 mar 2006
###	injur	injur crash bad weather	;oy 25 jul 2003
###	injur	injur in_ road accident	;ab 31 dec 2005
190	injur	TARGET were injur by_ SOURCE bullets	;ab 31 dec 2005
145	injur	TARGET were injur demonstrat SOURCE	;oy 08 mar 2006
175	injur	TARGET protesters were injur SOURCE	;oy 09 mar 2006
0732	injur	TARGET injur were airlifted SOURCE	
182	injur	TARGET was_slightly_injur SOURCE	;jap 4/28/01
190:190	injur	injur in_ clash with_	;bnl 01 may 2003
145	injur	TARGET been injur in_ riot by SOURCE	;oy 06 mar 2006
017	injur	injur awarded TARGET medal	;ss 27 jun 2007
182	injur	TARGET was injur by_stones SOURCE	;bnl 8/30/01
183	injur	TARGET injur in_ explosion	;oy 25 jul 2003
182	injur	injur injured by_ SOURCE	;ns 07 jan 2002
190	injur	TARGET { was | were } injur in_ attack SOURCE	;bnl 7/21/01
193	injur	TARGET injur by_ SOURCE gunfire	;ab 31 dec 2005
182	injur	TARGET { have | has } been injur SOURCE	;bnl 7/31/01
182	injur	TARGET has_been injur SOURCE	;ns 5/29/01
---	injur	told ENTITYSKIP was injur	;ab 10 jul 2003
183	injur	TARGET { was | were } injur in_ bomb SOURCE	;oy 09 oct 2006
190	injur	injur battle	;shan   11/17/93
---	injur	no_ one injur	
182	injur	TARGET in_ SOURCE injur	;jap 9/8/01
---	injur	injur in_ { earthquake | cyclone | flood | tsunami }	
182	injur	TARGET { were | was } injur SOURCE	;bnl 8/3/01
182	injur	TARGET injur by_ SOURCE	;ns 07 jan 2002
---	injur	no injur	;oy 11 mar 2006
---	injured_and_	injured_and_	;oy 08 mar 2006
145	injured_and_	TARGET were injured_and_ during protest by SOURCE	;oy 08 mar 2006
---	inked	inked	;oy 24 jul 2003
057	inked	inked cooperation pacts	;oy 24 jul 2003
---	inquire	inquire	;elh 19 may 2008
040	inquire	inquire about injured by_	;elh 19 may 2008
---	insist	insist	;oy 02 sep 2006
025	insist	insist TARGET to_ suspend	;spk 07 mar 2008
016	insist	insist no_ killed in_ ENTITYSKIP military against	;oy 05 mar 2006
013	insist	insist to_ succeed membership_talks	;bk 02 jul 2007
013	insist	insist been no_ breach ceasefire	;ab 31 dec 2005
100	insist	insist ties must be normalized	
124	insist	insist no_ softening line on_	;ms 13 jan 2008
1033	insist	insist return of_ refugees	;ats 7/26/01
016	insist	insist had nothing to_ hide	;shan 1/4/94
100	insist	insist ties be normalized	
120	insist	TARGET insist would_not_accept	;ns 5/31/01
016	insist	insist no basis to_ TARGET charge	;oy 14 mar 2006
130	insist	insist agree nothing less	;bk 02 jul 2007
113	insist	insist resist TARGET occupation	;sls 24 feb 2008
030	insist	insist would not deviate	;oy 16 mar 2006
016	insist	insist held no prisoners	;ss 24 jun 2007
013	insist	insist making progress	;oy 15 mar 2006
105	insist	insist TARGET give up_ nuclear	;sls 22 feb 2008
1231	insist	insist would not resign	;sls 04 mar 2008
016	insist	insist plan on_ track	;jon 2/7/96
1041	insist	insist election held	;lrp 14 nov 2005
110	insist	impatience at TARGET insist	;ss 25 jun 2007
053	insist	insist TARGET not_ occupy	;oy 05 mar 2006
123	insist	insist not_ recogn	;bk 25 jun 2007
107	insist	insist settlement	;lrp 02 sep 2006
---	insist	insist on_ flying	;uwe 8/21/97
016	insist	insist no_ killed	;oy 05 mar 2006
1044	insist	insist SOURCE autonomy	;ab 31 dec 2005
1056	insist	insist TARGET withdraw	;mj 21 may 2007
016	insist	insist TARGET claim lie	;ss 24 jun 2007
1043	insist	insist right	;ns 05 feb 2002
080	insist	drop insist	
106	insist	insist TARGET talk	;ab 31 dec 2005
090	inspect	inspect	;bnl 18 dec 2001
093	inspect	inspect military	;sls 26 sep 2007
150	inspect	inspect troops	;oy 25 jul 2003
060	inspect	let TARGET inspect	;ab 31 dec 2005
---	institute	institute	;oy 25 jul 2003
1044	institute	institute self-rule	;oy 25 jul 2003
1044	institute	institute TARGET self-rule	;oy 25 jul 2003
---	instruct	instruct	;sls 27 mar 2008
138	instruct	instruct take action against TARGET militant	;sls 27 mar 2008
---	integrat	integrat	;shan   8/12/93
051	integrat	TARGET won approval of_ SOURCE for_ integrat	;hux 1/8/98
---	intend	intend	;oy 24 jul 2003
0312:0312	intend	defence agreement intend sign	;sls 12 jul 2007
033	intend	intend to_ resume assistance	;maribel 3/6/98
0312	intend	not_intend stop arm sales to_	;oy 11 mar 2006
0312:0312	intend	defence accord intend sign	;sls 12 jul 2007
030:030	intend	BOTHST intend to_ boost their ties	;ns 08 jan 2002
0312:0312	intend	intend buy bombs from	;sls 14 mar 2008
130	intend	intend to_ hold fast	;shan   11/22/93
0353	intend	intend_to_release	;bml 7/26/01
035	intend	intend pullout from	;sls 16 nov 2007
032	intend	intend recognise	;ns 24 jan 2002
---	intensified	intensified	;oy 25 jul 2003
154	intensified	intensified vigil along	;elh 07 may 2008
190	intensified	army fighting TARGET intensified operations	;oy 13 mar 2006
190	intensified	army intensified operations	;oy 13 mar 2006
110	intensified	intensified opposition	;oy 10 mar 2006
173	intensified	intensified crackdown	;oy 25 jul 2003
---	intercept	intercept	;shan   7/21/93
091	intercept	intercept secret project	;ss 22 jun 2007
170	intercept	intercept immigrant	;jap 5/9/01
170	intercept	intercept refugees	;oy 14 mar 2006
1711	intercept	intercept weapons	;oy 25 jul 2003
1711	intercept	intercept vessel	
---	interfere	interfere	;jw   11/25/91
100	interfere	told not to_ interfere	
090	interrogat	interrogat	;bert 1/4/98
090	interrogat	interrogat TARGET suspicion	;ab 31 dec 2005
090	interrogat	TARGET interrogat_by SOURCE	;bert 1/4/98
090	interrogat	interrogat by_ SOURCE	;ab 08 jul 2003
---	interven	interven	;shan   8/17/93
039	interven	willing to_interven in_ crisis	;bnl 25 jan 2002
010	interven	said had no_ plans to_ interven	
045	interven	interven contain tension	;ab 31 dec 2005
---	interven	to_ interven militarily	;oy 02 mar 2006
1384	interven	could interven militar	;ab 30 nov 2005
190	interven	interven militarily	;rlh 7/19/01
045	interven	interven in_ dispute	;oy 07 mar 2006
013	interven	interven to_ calm	;hux 10/17/97
---	interview	interview	;ab 31 dec 2005
090	interview	interview refugee	;ab 31 dec 2005
---	introduce	introduce	;oy 24 jul 2003
0231	introduce	introduce resolution ask TARGET pay veteran	;sls 27 sep 2007
163	introduce	introduce embargo on_ arms	;sms 19 dec 2007
1041	introduce	introduce censure motion	;oy 11 mar 2006
020	introduce	introduce resolution	;oy 24 jul 2003
081	introduce	introduce amnesty	;oy 11 mar 2006
---	intrud	intrud	;spk 19 may 2008
192	intrud	intrud into_ TARGET territory	;spk 19 may 2008
---	invade	invade	;oy 08 mar 2006
1384	invade	step up_ threat to_ invade	;ab 30 nov 2005
111	invade	quote TARGET plan to_ invade	
013	invade	unlikely to_ invade	
192	invade	TARGET reopen after SOURCE invade	;ab 31 dec 2005
1384	invade	threat to_ invade	;ab 30 nov 2005
144	invade	protestor invade	;oy 15 mar 2006
110	invade	prevent invade	;jon 5/4/95
---	invade	after SOURCE invade	;jon 5/5/95
---	invest	invest	;jw   12/2/91
105	invest	has_ to_ invest to_ catch_up with_	;spk 04 dec 2007
061	invest	invest in_ joint venture	;ab 31 dec 2005
071	invest	invest in_ TARGET development	;oy 25 jul 2003
020	invest	suggest invest in_	
---	investigat	investigat	;oy 15 mar 2006
090	investigat	investigat incident	;elh 02 jun 2008
091	investigat	is_ ENTITYSKIP investigat attack on_	;elh 28 may 2008
091	investigat	investigat for feeding intelligence to_	;elh 01 apr 2008
090	investigat	investigat killings of_ ENTITYSKIP during TARGET unrest	;lrp 25 jun 2003
093	investigat	TARGET is_ under investigat over attack	;oy 10 oct 2006
092	investigat	investigat human_right in_	;ab 31 dec 2005
090	investigat	investigat interrogat	;hux 1/4/98
031	investigat	promise to_ investigat	;bert 1/4/98
090	investigat	investigat killing of_	;sls 24 mar 2008
094	investigat	investigat war_crime	;ai 01 may 2008
094	investigat	TARGET investigat massacre	;oy 24 jul 2003
092	investigat	investigat slavery	;ab 31 dec 2005
090	investigat	appoint TARGET investigat	;hux 3/4/98
093	investigat	investigat clashes	;oy 24 jul 2003
090	investigat	investigat report	;shan 8/28/95
090	investigat	TARGET under investigat SOURCE	;lrp 29 apr 2005
091	investigat	investigat fraud	;sls 01 oct 2007
---	invite	invite	;ab 31 dec 2005
036	invite	ENTITYSKIP anger over SOURCE decision invite	;ms 26 jan 2008
030	invite	ENTITYSKIP SOURCE invite TARGET for_ dialogue	;elh 23 may 2008
036	invite	has invite TARGET to_ attend summit	;sls 17 sep 2007
120	invite	TARGET will_not_ be_ invite to_ SOURCE	;lrp 03 dec 2003
030	invite	willing to_ invite	;ab 31 dec 2005
036	invite	invite TARGET to_ summit	;ab 31 dec 2005
036	invite	TARGET { has | have } been invite SOURCE	;bnl 01 apr 2003
036	invite	invite to_visit	;tb 15 may 2006
036	invite	invite fighter	;ab 31 dec 2005
036	invite	invite by_ SOURCE to_	;sls 09 oct 2007
036	invite	TARGET { is | are } invite SOURCE	;jap 4/24/01
036	invite	TARGET had invite SOURCE	;ab 31 dec 2005
036	invite	invite TARGET to_	;oy 05 mar 2006
---	invoke	invoke	;shan   7/15/93
062	invoke	invoke joint defence pact	;ab 31 dec 2005
106	invoke	invoke special_clause	;ab 31 dec 2005
---	involve	involve	;jw   11/18/91
193	involve	involve in_ shooting of_	;sls 06 oct 2007
016	involve	not involve in_ attacks	;sls 01 oct 2007
190:190	involve	BOTHST involve in_ fighting	;oy 11 mar 2006
060:060	involve	involve in_ TARGET effort	;sls 09 oct 2007
060	involve	involve for_	;ab 31 dec 2005
---	iron_out	iron_out	
030:030	iron_out	{ has | have } iron_out differences	;tony  4/26/91
030:030	iron_out	BOTHST have iron_out differences	
---	irritate	irritate	;oy 03 mar 2006
111	irritate	been irritate_by	;oy 03 mar 2006
---	issu	issu	;ab 02 dec 2005
017	issu	issu joint communique	;elh 31 may 2008
0253	issu	issu appeal for_ release of_	;spk 24 jan 2008
023	issu	issu appeal in_ aid for_	;spk 31 dec 2007
0311	issu	issu joint press between	;elh 23 may 2008
1044	issu	issu declaration of_ self-determination	;oy 02 mar 2006
101	issu	issu statement for full implementation	;ss 02 jul 2007
1013	issu	issu determined call to_ TARGET to_ extradite	;ab 02 dec 2005
036	issu	will issu formal invitation to_	;ab 31 dec 2005
060	issu	issu order establish relations	;ab 02 dec 2005
0234	issu	issu call for_ troops to_ deploy	;ab 02 dec 2005
026	issu	will issu formal invitation to_	;shan 1/4/94
0233	issu	issu appeal emergency aid for_	;oy 09 oct 2006
130	issu	ENTITYSKIP issu warning SOURCE might intervene	;oy 15 mar 2006
111	issu	issu statement criticising	;ab 02 dec 2005
061	issu	issu authorization purchas	;ab 31 dec 2005
111	issu	issu statement comdemning	;oy 25 jul 2003
0256	issu	issu joint call_ ceasefire	;mj 31 oct 2006
111	issu	issu statement condemning	;ab 02 dec 2005
0312	issu	issu license fighter_jet	;tb 17 aug 2006
025	issu	issu calls for_ restraint	;mj 24 oct 2006
0256	issu	issu appeal end violence	;tb 23 feb 2007
105	issu	issu warning to_ TARGET against	;oy 11 mar 2006
